11.1335 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
17.4222 	EXP 	grating_S1_T5: phase = 0.0
17.4393 	EXP 	grating_S1_T5: phase = 0.0
17.4560 	EXP 	grating_S1_T5: phase = 0.0
17.4725 	EXP 	grating_S1_T5: phase = 0.0
17.4889 	EXP 	grating_S1_T5: phase = 0.0
17.5059 	EXP 	grating_S1_T5: phase = 0.0
17.5229 	EXP 	grating_S1_T5: phase = 0.0
17.5398 	EXP 	grating_S1_T5: phase = 0.0
17.5563 	EXP 	grating_S1_T5: phase = 0.0
17.5734 	EXP 	grating_S1_T5: phase = 0.0
17.5905 	EXP 	grating_S1_T5: phase = 0.0
17.6076 	EXP 	grating_S1_T5: phase = 0.0
17.6236 	EXP 	grating_S1_T5: phase = 0.0
17.6400 	EXP 	grating_S1_T5: phase = 0.0
17.6558 	EXP 	grating_S1_T5: phase = 0.0
17.6732 	EXP 	grating_S1_T5: phase = 0.0
17.6890 	EXP 	grating_S1_T5: phase = 0.0
17.7064 	EXP 	grating_S1_T5: phase = 0.0
17.7228 	EXP 	grating_S1_T5: phase = 0.0
17.7393 	EXP 	grating_S1_T5: phase = 0.0
17.7565 	EXP 	grating_S1_T5: phase = 0.0
17.7733 	EXP 	grating_S1_T5: phase = 0.0
17.7889 	EXP 	grating_S1_T5: phase = 0.0
17.8062 	EXP 	grating_S1_T5: phase = 0.5
17.8230 	EXP 	grating_S1_T5: phase = 0.5
17.8393 	EXP 	grating_S1_T5: phase = 0.5
17.8553 	EXP 	grating_S1_T5: phase = 0.5
17.8728 	EXP 	grating_S1_T5: phase = 0.5
17.8897 	EXP 	grating_S1_T5: phase = 0.5
17.9060 	EXP 	grating_S1_T5: phase = 0.5
17.9228 	EXP 	grating_S1_T5: phase = 0.5
17.9397 	EXP 	grating_S1_T5: phase = 0.5
17.9562 	EXP 	grating_S1_T5: phase = 0.5
17.9726 	EXP 	grating_S1_T5: phase = 0.5
17.9902 	EXP 	grating_S1_T5: phase = 0.5
18.0064 	EXP 	grating_S1_T5: phase = 0.5
18.0227 	EXP 	grating_S1_T5: phase = 0.5
18.0397 	EXP 	grating_S1_T5: phase = 0.5
18.0563 	EXP 	grating_S1_T5: phase = 0.5
18.0730 	EXP 	grating_S1_T5: phase = 0.5
18.0897 	EXP 	grating_S1_T5: phase = 0.5
18.1061 	EXP 	grating_S1_T5: phase = 0.5
18.1228 	EXP 	grating_S1_T5: phase = 0.5
18.1393 	EXP 	grating_S1_T5: phase = 0.5
18.1560 	EXP 	grating_S1_T5: phase = 0.5
18.1733 	EXP 	grating_S1_T5: phase = 0.5
18.1893 	EXP 	grating_S1_T5: phase = 0.5
18.2067 	EXP 	grating_S1_T5: phase = 0.5
18.2223 	EXP 	grating_S1_T5: phase = 0.5
18.2386 	EXP 	grating_S1_T5: phase = 0.5
18.2555 	EXP 	grating_S1_T5: phase = 0.5
18.2731 	EXP 	grating_S1_T5: phase = 0.5
18.2899 	EXP 	grating_S1_T5: phase = 0.5
18.3058 	EXP 	grating_S1_T5: phase = 0.0
18.3217 	EXP 	grating_S1_T5: phase = 0.0
18.3400 	EXP 	grating_S1_T5: color = [0.25, 0.25, 0.25]
18.3400 	EXP 	grating_S1_T5: ori = 90
18.3400 	EXP 	grating_S1_T5: phase = 0.0
18.3566 	EXP 	grating_S1_T5: phase = 0.5
18.3731 	EXP 	grating_S1_T5: phase = 0.5
18.3895 	EXP 	grating_S1_T5: phase = 0.5
18.4061 	EXP 	grating_S1_T5: phase = 0.5
18.4225 	EXP 	grating_S1_T5: phase = 0.0
18.4397 	EXP 	grating_S1_T5: phase = 0.0
18.4563 	EXP 	grating_S1_T5: phase = 0.0
18.4728 	EXP 	grating_S1_T5: phase = 0.0
18.4897 	EXP 	grating_S1_T5: phase = 0.5
18.5064 	EXP 	grating_S1_T5: phase = 0.5
18.5234 	EXP 	grating_S1_T5: phase = 0.5
