37.3166 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [2560, 1440]. Using actual size
43.1249 	EXP 	grating: color = [0.0009933402980677785, 0.0009933402980677785, 0.0009933402980677785]
43.1579 	EXP 	grating: phase = 0.5
43.1579 	EXP 	grating: color = [0.0009265923481434584, 0.0009265923481434584, 0.0009265923481434584]
43.1913 	EXP 	grating: phase = 0.5
43.1913 	EXP 	grating: color = [0.0008601503283716739, 0.0008601503283716739, 0.0008601503283716739]
43.2247 	EXP 	grating: phase = 0.5
43.2247 	EXP 	grating: color = [0.0007930076159536839, 0.0007930076159536839, 0.0007930076159536839]
43.2581 	EXP 	grating: phase = 0.5
43.2581 	EXP 	grating: color = [0.0007264069141820073, 0.0007264069141820073, 0.0007264069141820073]
43.2916 	EXP 	grating: phase = 0.5
43.2916 	EXP 	grating: color = [0.000659926997963339, 0.000659926997963339, 0.000659926997963339]
43.3248 	EXP 	grating: phase = 0.5
43.3248 	EXP 	grating: color = [0.0005929700960405171, 0.0005929700960405171, 0.0005929700960405171]
43.3583 	EXP 	grating: phase = 0.5
43.3583 	EXP 	grating: color = [0.0005262481342069805, 0.0005262481342069805, 0.0005262481342069805]
43.3911 	EXP 	grating: phase = 0.5
43.3911 	EXP 	grating: color = [0.0004594224621541798, 0.0004594224621541798, 0.0004594224621541798]
43.4245 	EXP 	grating: phase = 0.5
43.4245 	EXP 	grating: color = [0.0003928113882429898, 0.0003928113882429898, 0.0003928113882429898]
43.4584 	EXP 	grating: phase = 0.5
43.4584 	EXP 	grating: color = [0.0003256396441720426, 0.0003256396441720426, 0.0003256396441720426]
43.4918 	EXP 	grating: phase = 0.5
43.4918 	EXP 	grating: color = [0.00025935127632692456, 0.00025935127632692456, 0.00025935127632692456]
43.5252 	EXP 	grating: phase = 0.5
43.5252 	EXP 	grating: color = [0.00019252605829387905, 0.00019252605829387905, 0.00019252605829387905]
43.5584 	EXP 	grating: phase = 0.5
43.5584 	EXP 	grating: color = [0.00012604111013934016, 0.00012604111013934016, 0.00012604111013934016]
43.5917 	EXP 	grating: phase = 0.5
43.5917 	EXP 	grating: color = [5.944829434156418e-05, 5.944829434156418e-05, 5.944829434156418e-05]
43.6255 	EXP 	grating: phase = 0.0
43.6255 	EXP 	grating: color = [0.001, 0.001, 0.001]
43.6585 	EXP 	grating: phase = 0.0
43.6585 	EXP 	grating: color = [0.001, 0.001, 0.001]
43.6922 	EXP 	grating: phase = 0.0
43.6922 	EXP 	grating: color = [0.001, 0.001, 0.001]
43.7249 	EXP 	grating: phase = 0.0
43.7249 	EXP 	grating: color = [0.001, 0.001, 0.001]
43.7584 	EXP 	grating: phase = 0.0
43.7584 	EXP 	grating: color = [0.001, 0.001, 0.001]
43.7919 	EXP 	grating: phase = 0.0
43.7919 	EXP 	grating: color = [0.001, 0.001, 0.001]
43.8252 	EXP 	grating: phase = 0.0
43.8252 	EXP 	grating: color = [0.001, 0.001, 0.001]
43.8588 	EXP 	grating: phase = 0.0
43.8588 	EXP 	grating: color = [0.001, 0.001, 0.001]
43.8921 	EXP 	grating: phase = 0.0
43.8921 	EXP 	grating: color = [0.001, 0.001, 0.001]
43.9257 	EXP 	grating: phase = 0.0
43.9257 	EXP 	grating: color = [0.001, 0.001, 0.001]
43.9589 	EXP 	grating: phase = 0.0
43.9589 	EXP 	grating: color = [0.001, 0.001, 0.001]
43.9919 	EXP 	grating: phase = 0.0
43.9919 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.0256 	EXP 	grating: phase = 0.0
44.0256 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.0589 	EXP 	grating: phase = 0.0
44.0589 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.0924 	EXP 	grating: phase = 0.0
44.0924 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.1256 	EXP 	grating: phase = 0.5
44.1256 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.1589 	EXP 	grating: phase = 0.5
44.1589 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.1922 	EXP 	grating: phase = 0.5
44.1922 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.2257 	EXP 	grating: phase = 0.5
44.2257 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.2590 	EXP 	grating: phase = 0.5
44.2590 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.2923 	EXP 	grating: phase = 0.5
44.2923 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.3258 	EXP 	grating: phase = 0.5
44.3258 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.3594 	EXP 	grating: phase = 0.5
44.3594 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.3924 	EXP 	grating: phase = 0.5
44.3924 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.4256 	EXP 	grating: phase = 0.5
44.4256 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.4591 	EXP 	grating: phase = 0.5
44.4591 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.4929 	EXP 	grating: phase = 0.5
44.4929 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.5259 	EXP 	grating: phase = 0.5
44.5259 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.5592 	EXP 	grating: phase = 0.5
44.5592 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.5926 	EXP 	grating: phase = 0.5
44.5926 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.6262 	EXP 	grating: phase = 0.0
44.6262 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.6592 	EXP 	grating: phase = 0.0
44.6592 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.6926 	EXP 	grating: phase = 0.0
44.6926 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.7261 	EXP 	grating: phase = 0.0
44.7261 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.7595 	EXP 	grating: phase = 0.0
44.7595 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.7924 	EXP 	grating: phase = 0.0
44.7924 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.8259 	EXP 	grating: phase = 0.0
44.8259 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.8595 	EXP 	grating: phase = 0.0
44.8595 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.8928 	EXP 	grating: phase = 0.0
44.8928 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.9258 	EXP 	grating: phase = 0.0
44.9258 	EXP 	grating: color = [0.001, 0.001, 0.001]
44.9273 	DATA 	Keypress: right
44.9289 	EXP 	window1: recordFrameIntervals = False
44.9435 	EXP 	fixation: autoDraw = False
44.9435 	EXP 	grating: autoDraw = False
44.9435 	EXP 	grating: color = '[0.001 0.001 0.001] (rgb)'
44.9435 	EXP 	grating: size = array([3.6, 3.6])
44.9435 	EXP 	grating: ori = 0.0
44.9435 	EXP 	grating: sf = array([1.2, 1.2])
44.9436 	EXP 	window1: recordFrameIntervals = False
45.2093 	EXP 	fixation: autoDraw = True
45.7932 	EXP 	fixation: autoDraw = False
45.9605 	EXP 	grating: phase = 0.0
45.9605 	EXP 	grating: color = [3.055582568049431e-05, 3.055582568049431e-05, 3.055582568049431e-05]
45.9938 	EXP 	grating: phase = 0.0
45.9938 	EXP 	grating: color = [9.76467039436102e-05, 9.76467039436102e-05, 9.76467039436102e-05]
46.0269 	EXP 	grating: phase = 0.0
46.0269 	EXP 	grating: color = [0.00016308472957462071, 0.00016308472957462071, 0.00016308472957462071]
46.0609 	EXP 	grating: phase = 0.0
46.0609 	EXP 	grating: color = [0.00023112727561965584, 0.00023112727561965584, 0.00023112727561965584]
46.0943 	EXP 	grating: phase = 0.0
46.0943 	EXP 	grating: color = [0.0002983865337446332, 0.0002983865337446332, 0.0002983865337446332]
46.1266 	EXP 	grating: phase = 0.0
46.1266 	EXP 	grating: color = [0.00036521479394286874, 0.00036521479394286874, 0.00036521479394286874]
46.1608 	EXP 	grating: phase = 0.0
46.1608 	EXP 	grating: color = [0.0004298610338009894, 0.0004298610338009894, 0.0004298610338009894]
46.1936 	EXP 	grating: phase = 0.0
46.1936 	EXP 	grating: color = [0.0004982005315832794, 0.0004982005315832794, 0.0004982005315832794]
46.2277 	EXP 	grating: phase = 0.0
46.2277 	EXP 	grating: color = [0.0005648998636752367, 0.0005648998636752367, 0.0005648998636752367]
46.2599 	EXP 	grating: phase = 0.0
46.2599 	EXP 	grating: color = [0.0006301571596413851, 0.0006301571596413851, 0.0006301571596413851]
46.2943 	EXP 	grating: phase = 0.0
46.2943 	EXP 	grating: color = [0.0006986895399168134, 0.0006986895399168134, 0.0006986895399168134]
46.3277 	EXP 	grating: phase = 0.0
46.3277 	EXP 	grating: color = [0.0007634899918921292, 0.0007634899918921292, 0.0007634899918921292]
46.3601 	EXP 	grating: phase = 0.0
46.3601 	EXP 	grating: color = [0.000832130363676697, 0.000832130363676697, 0.000832130363676697]
46.3944 	EXP 	grating: phase = 0.0
46.3944 	EXP 	grating: color = [0.0008970102639868856, 0.0008970102639868856, 0.0008970102639868856]
46.4276 	EXP 	grating: phase = 0.0
46.4276 	EXP 	grating: color = [0.0009654348879121244, 0.0009654348879121244, 0.0009654348879121244]
46.4611 	EXP 	grating: phase = 0.5
46.4611 	EXP 	grating: color = [0.001, 0.001, 0.001]
46.4945 	EXP 	grating: phase = 0.5
46.4945 	EXP 	grating: color = [0.001, 0.001, 0.001]
46.5275 	EXP 	grating: phase = 0.5
46.5275 	EXP 	grating: color = [0.001, 0.001, 0.001]
46.5609 	EXP 	grating: phase = 0.5
46.5609 	EXP 	grating: color = [0.001, 0.001, 0.001]
46.5943 	EXP 	grating: phase = 0.5
46.5943 	EXP 	grating: color = [0.001, 0.001, 0.001]
46.6276 	EXP 	grating: phase = 0.5
46.6276 	EXP 	grating: color = [0.001, 0.001, 0.001]
46.6611 	EXP 	grating: phase = 0.5
46.6611 	EXP 	grating: color = [0.001, 0.001, 0.001]
46.6947 	EXP 	grating: phase = 0.5
46.6947 	EXP 	grating: color = [0.001, 0.001, 0.001]
46.7273 	EXP 	grating: phase = 0.5
46.7273 	EXP 	grating: color = [0.001, 0.001, 0.001]
46.7614 	EXP 	grating: phase = 0.5
46.7614 	EXP 	grating: color = [0.001, 0.001, 0.001]
46.7939 	EXP 	grating: phase = 0.5
46.7939 	EXP 	grating: color = [0.001, 0.001, 0.001]
46.8281 	EXP 	grating: phase = 0.5
46.8281 	EXP 	grating: color = [0.001, 0.001, 0.001]
46.8616 	EXP 	grating: phase = 0.5
46.8616 	EXP 	grating: color = [0.001, 0.001, 0.001]
46.8939 	EXP 	grating: phase = 0.5
46.8939 	EXP 	grating: color = [0.001, 0.001, 0.001]
46.9279 	EXP 	grating: phase = 0.5
46.9279 	EXP 	grating: color = [0.001, 0.001, 0.001]
46.9611 	EXP 	grating: phase = 0.0
46.9611 	EXP 	grating: color = [0.001, 0.001, 0.001]
46.9949 	EXP 	grating: phase = 0.0
46.9949 	EXP 	grating: color = [0.001, 0.001, 0.001]
47.0276 	EXP 	grating: phase = 0.0
47.0276 	EXP 	grating: color = [0.001, 0.001, 0.001]
47.0615 	EXP 	grating: phase = 0.0
47.0615 	EXP 	grating: color = [0.001, 0.001, 0.001]
47.0948 	EXP 	grating: phase = 0.0
47.0948 	EXP 	grating: color = [0.001, 0.001, 0.001]
47.1282 	EXP 	grating: phase = 0.0
47.1282 	EXP 	grating: color = [0.001, 0.001, 0.001]
47.1617 	EXP 	grating: phase = 0.0
47.1617 	EXP 	grating: color = [0.001, 0.001, 0.001]
47.1950 	EXP 	grating: phase = 0.0
47.1950 	EXP 	grating: color = [0.001, 0.001, 0.001]
47.2285 	EXP 	grating: phase = 0.0
47.2285 	EXP 	grating: color = [0.001, 0.001, 0.001]
47.2610 	EXP 	grating: phase = 0.0
47.2610 	EXP 	grating: color = [0.001, 0.001, 0.001]
47.2952 	EXP 	grating: phase = 0.0
47.2952 	EXP 	grating: color = [0.001, 0.001, 0.001]
47.3282 	EXP 	grating: phase = 0.0
47.3282 	EXP 	grating: color = [0.001, 0.001, 0.001]
47.3620 	EXP 	grating: phase = 0.0
47.3620 	EXP 	grating: color = [0.001, 0.001, 0.001]
47.3952 	EXP 	grating: phase = 0.0
47.3952 	EXP 	grating: color = [0.001, 0.001, 0.001]
47.4285 	EXP 	grating: phase = 0.0
47.4285 	EXP 	grating: color = [0.001, 0.001, 0.001]
47.4615 	EXP 	grating: phase = 0.5
47.4615 	EXP 	grating: color = [0.0009670995264314115, 0.0009670995264314115, 0.0009670995264314115]
47.4952 	EXP 	grating: phase = 0.5
47.4952 	EXP 	grating: color = [0.0008994547300972044, 0.0008994547300972044, 0.0008994547300972044]
47.5286 	EXP 	grating: phase = 0.5
47.5286 	EXP 	grating: color = [0.0008328721500001848, 0.0008328721500001848, 0.0008328721500001848]
47.5615 	EXP 	grating: phase = 0.5
47.5615 	EXP 	grating: color = [0.0007661230619996787, 0.0007661230619996787, 0.0007661230619996787]
47.5952 	EXP 	grating: phase = 0.5
47.5952 	EXP 	grating: color = [0.0006998949921689927, 0.0006998949921689927, 0.0006998949921689927]
47.6285 	EXP 	grating: phase = 0.5
47.6285 	EXP 	grating: color = [0.0006329146223142744, 0.0006329146223142744, 0.0006329146223142744]
47.6618 	EXP 	grating: phase = 0.5
47.6618 	EXP 	grating: color = [0.0005666603362187744, 0.0005666603362187744, 0.0005666603362187744]
47.6952 	EXP 	grating: phase = 0.5
47.6952 	EXP 	grating: color = [0.0004997313283383846, 0.0004997313283383846, 0.0004997313283383846]
47.7285 	EXP 	grating: phase = 0.5
47.7285 	EXP 	grating: color = [0.0004329028041101992, 0.0004329028041101992, 0.0004329028041101992]
47.7620 	EXP 	grating: phase = 0.5
47.7620 	EXP 	grating: color = [0.0003666464863345027, 0.0003666464863345027, 0.0003666464863345027]
47.7957 	EXP 	grating: phase = 0.5
47.7957 	EXP 	grating: color = [0.0002992567303590477, 0.0002992567303590477, 0.0002992567303590477]
47.8289 	EXP 	grating: phase = 0.5
47.8289 	EXP 	grating: color = [0.00023215151624754072, 0.00023215151624754072, 0.00023215151624754072]
47.8621 	EXP 	grating: phase = 0.5
47.8621 	EXP 	grating: color = [0.00016622575605288148, 0.00016622575605288148, 0.00016622575605288148]
47.8955 	EXP 	grating: phase = 0.5
47.8955 	EXP 	grating: color = [9.895441634580493e-05, 9.895441634580493e-05, 9.895441634580493e-05]
47.9284 	EXP 	grating: phase = 0.5
47.9284 	EXP 	grating: color = [3.3009400125592946e-05, 3.3009400125592946e-05, 3.3009400125592946e-05]
47.9620 	EXP 	grating: phase = 0.0
47.9620 	EXP 	grating: color = [0.001, 0.001, 0.001]
47.9954 	EXP 	grating: phase = 0.0
47.9954 	EXP 	grating: color = [0.001, 0.001, 0.001]
48.0289 	EXP 	grating: phase = 0.0
48.0289 	EXP 	grating: color = [0.001, 0.001, 0.001]
48.0623 	EXP 	grating: phase = 0.0
48.0623 	EXP 	grating: color = [0.001, 0.001, 0.001]
48.0959 	EXP 	grating: phase = 0.0
48.0959 	EXP 	grating: color = [0.001, 0.001, 0.001]
48.1293 	EXP 	grating: phase = 0.0
48.1293 	EXP 	grating: color = [0.001, 0.001, 0.001]
48.1626 	EXP 	grating: phase = 0.0
48.1626 	EXP 	grating: color = [0.001, 0.001, 0.001]
48.1958 	EXP 	grating: phase = 0.0
48.1958 	EXP 	grating: color = [0.001, 0.001, 0.001]
48.2144 	DATA 	Keypress: up
48.2290 	EXP 	grating: phase = 0.0
48.2290 	EXP 	grating: color = [0.001, 0.001, 0.001]
48.2307 	EXP 	window1: recordFrameIntervals = False
48.2451 	EXP 	fixation: autoDraw = False
48.2451 	EXP 	grating: autoDraw = False
48.2451 	EXP 	grating: color = '[0.5 0.5 0.5] (rgb)'
48.2451 	EXP 	grating: size = array([3.6, 3.6])
48.2451 	EXP 	grating: ori = 90.0
48.2451 	EXP 	grating: sf = array([12., 12.])
48.2452 	EXP 	window1: recordFrameIntervals = False
48.5126 	EXP 	fixation: autoDraw = True
49.0966 	EXP 	fixation: autoDraw = False
49.2634 	EXP 	grating: phase = 0.0
49.2634 	EXP 	grating: color = [0.016406055074185133, 0.016406055074185133, 0.016406055074185133]
49.2962 	EXP 	grating: phase = 0.0
49.2962 	EXP 	grating: color = [0.04916453501209617, 0.04916453501209617, 0.04916453501209617]
49.3300 	EXP 	grating: phase = 0.0
49.3300 	EXP 	grating: color = [0.08323626220226288, 0.08323626220226288, 0.08323626220226288]
49.3633 	EXP 	grating: phase = 0.0
49.3633 	EXP 	grating: color = [0.11674004001542926, 0.11674004001542926, 0.11674004001542926]
49.3966 	EXP 	grating: phase = 0.0
49.3966 	EXP 	grating: color = [0.14994491008110344, 0.14994491008110344, 0.14994491008110344]
49.4302 	EXP 	grating: phase = 0.0
49.4302 	EXP 	grating: color = [0.1833813120611012, 0.1833813120611012, 0.1833813120611012]
49.4632 	EXP 	grating: phase = 0.0
49.4632 	EXP 	grating: color = [0.2161530510056764, 0.2161530510056764, 0.2161530510056764]
49.4970 	EXP 	grating: phase = 0.0
49.4970 	EXP 	grating: color = [0.25016089412383735, 0.25016089412383735, 0.25016089412383735]
49.5300 	EXP 	grating: phase = 0.0
49.5300 	EXP 	grating: color = [0.28370694909244776, 0.28370694909244776, 0.28370694909244776]
49.5634 	EXP 	grating: phase = 0.0
49.5634 	EXP 	grating: color = [0.31663734605535865, 0.31663734605535865, 0.31663734605535865]
49.5969 	EXP 	grating: phase = 0.0
49.5969 	EXP 	grating: color = [0.3502533871214837, 0.3502533871214837, 0.3502533871214837]
49.6306 	EXP 	grating: phase = 0.0
49.6306 	EXP 	grating: color = [0.3837436391040683, 0.3837436391040683, 0.3837436391040683]
49.6636 	EXP 	grating: phase = 0.0
49.6636 	EXP 	grating: color = [0.4163073680829257, 0.4163073680829257, 0.4163073680829257]
49.6968 	EXP 	grating: phase = 0.0
49.6968 	EXP 	grating: color = [0.449949452187866, 0.449949452187866, 0.449949452187866]
49.7296 	EXP 	grating: phase = 0.0
49.7296 	EXP 	grating: color = [0.4836655871476978, 0.4836655871476978, 0.4836655871476978]
49.7639 	EXP 	grating: phase = 0.5
49.7639 	EXP 	grating: color = [0.5, 0.5, 0.5]
49.7973 	EXP 	grating: phase = 0.5
49.7973 	EXP 	grating: color = [0.5, 0.5, 0.5]
49.8301 	EXP 	grating: phase = 0.5
49.8301 	EXP 	grating: color = [0.5, 0.5, 0.5]
49.8640 	EXP 	grating: phase = 0.5
49.8640 	EXP 	grating: color = [0.5, 0.5, 0.5]
49.8972 	EXP 	grating: phase = 0.5
49.8972 	EXP 	grating: color = [0.5, 0.5, 0.5]
